Plot,Line,Species,Total
60,2,ARTR2,0
60,2,ARTR2/D,5
60,2,ATCA2,1
60,2,ATCA2/D,0
60,2,CHVI8,0
60,2,CHVI8/D,0
60,2,EPVI,0
60,2,EPVI/D,0
60,2,JUOS,0
60,2,JUOS/D,0
60,2,KRLA2,27
60,2,KRLA2/D,0
60,2,YUBA,0
60,2,YUBA/D,0
60,3,ARTR2,0
60,3,ARTR2/D,9
60,3,ATCA2,0
60,3,ATCA2/D,0
60,3,CHVI8,0
60,3,CHVI8/D,0
60,3,EPVI,0
60,3,EPVI/D,0
60,3,JUOS,0
60,3,JUOS/D,0
60,3,KRLA2,117
60,3,KRLA2/D,0
60,3,YUBA,0
60,3,YUBA/D,0
61,1,ARFR4,0
61,1,ARTR2,1
61,1,ARTR2/D,6
61,1,ATCA2,0
61,1,ATCA2/D,0
61,1,CHVI8,2
61,1,CHVI8/D,0
61,1,EPVI,0
61,1,EPVI/D,0
61,1,JUOS,0
61,1,JUOS/D,0
61,1,KRLA2,0
61,1,KRLA2/D,0
61,1,MAFR3,0
61,1,MAFR3/D,0
61,1,PIED,0
61,1,PIED/D,0
61,1,SAVE4,0
61,1,YUBA,0
61,1,YUBA/D,0
61,2,ARFR4,0
61,2,ARTR2,1
61,2,ARTR2/D,1
61,2,ATCA2,0
61,2,ATCA2/D,0
61,2,CHVI8,9
61,2,CHVI8/D,0
61,2,EPVI,0
61,2,EPVI/D,0
61,2,JUOS,3
61,2,JUOS/D,0
61,2,KRLA2,0
61,2,KRLA2/D,0
61,2,MAFR3,0
61,2,MAFR3/D,0
61,2,PIED,2
61,2,PIED/D,1
61,2,SAVE4,0
61,2,YUBA,0
61,2,YUBA/D,0
61,3,ARFR4,0
61,3,ARTR2,0
61,3,ARTR2/D,0
61,3,ATCA2,1
61,3,ATCA2/D,0
61,3,CHVI8,23
61,3,CHVI8/D,0
61,3,EPVI,0
61,3,EPVI/D,0
61,3,JUOS,3
61,3,JUOS/D,0
61,3,KRLA2,0
61,3,KRLA2/D,0
61,3,MAFR3,0
61,3,MAFR3/D,0
61,3,PIED,1
61,3,PIED/D,0
61,3,SAVE4,0
61,3,YUBA,0
61,3,YUBA/D,0
63,1,AMUT,2
63,1,AMUT/D,0
63,1,ARTR2,0
63,1,ARTR2/D,0
63,1,ATCA2,0
63,1,ATCA2/D,0
63,1,CEMO2,0
63,1,CEMO2/D,0
63,1,CHVI8,1
63,1,CHVI8/D,0
63,1,EPVI,0
63,1,EPVI/D,0
63,1,JUOS,2
63,1,JUOS/D,1
63,1,KRLA2,0
63,1,KRLA2/D,0
63,1,MAFR3,1
63,1,MAFR3/D,0
63,1,PIED,13
63,1,PIED/D,4
63,1,SYOR,0
63,1,SYOR/D,0
63,1,YUAN2,0
63,1,YUAN2/D,0
63,1,YUBA,0
63,1,YUBA/D,0
63,2,AMUT,0
63,2,AMUT/D,0
63,2,ARTR2,0
63,2,ARTR2/D,0
63,2,ATCA2,0
63,2,ATCA2/D,0
63,2,CEMO2,2
63,2,CEMO2/D,0
63,2,CHVI8,0
63,2,CHVI8/D,0
63,2,EPVI,0
63,2,EPVI/D,0
63,2,JUOS,2
63,2,JUOS/D,0
63,2,KRLA2,0
63,2,KRLA2/D,0
63,2,MAFR3,1
63,2,MAFR3/D,0
63,2,PIED,5
63,2,PIED/D,1
63,2,SYOR,0
63,2,SYOR/D,0
63,2,YUAN2,1
63,2,YUAN2/D,0
63,2,YUBA,0
63,2,YUBA/D,0
63,3,AMUT,0
63,3,AMUT/D,0
63,3,ARTR2,0
63,3,ARTR2/D,0
63,3,ATCA2,0
63,3,ATCA2/D,0
63,3,CEMO2,3
63,3,CEMO2/D,0
63,3,CHVI8,0
63,3,CHVI8/D,0
63,3,EPVI,1
63,3,EPVI/D,0
63,3,JUOS,2
63,3,JUOS/D,0
63,3,KRLA2,0
63,3,KRLA2/D,0
63,3,MAFR3,1
63,3,MAFR3/D,0
63,3,PIED,19
63,3,PIED/D,0
63,3,SYOR,0
63,3,SYOR/D,0
63,3,YUAN2,0
63,3,YUAN2/D,0
63,3,YUBA,0
63,3,YUBA/D,0
64,1,AMUT,0
64,1,ARTR2,0
64,1,ARTR2/D,1
64,1,ATCA2,0
64,1,ATCA2/D,1
64,1,CHVI8,0
64,1,CHVI8/D,0
64,1,CRAN4,0
64,1,EPVI,0
64,1,EPVI/D,0
64,1,JUOS,0
64,1,JUOS/D,0
64,1,KRLA2,6
64,1,KRLA2/D,0
64,1,MAFR3,0
64,1,PIED,0
64,1,PIED/D,0
64,1,SHRO,0
64,1,SHRO/D,0
64,1,YUBA,0
64,1,YUBA/D,0
64,3,AMUT,0
64,3,ARTR2,0
64,3,ARTR2/D,0
64,3,ATCA2,4
64,3,ATCA2/D,0
64,3,CHVI8,0
64,3,CHVI8/D,0
64,3,CRAN4,0
64,3,EPVI,0
64,3,EPVI/D,0
64,3,JUOS,0
64,3,JUOS/D,0
64,3,KRLA2,37
64,3,KRLA2/D,0
64,3,MAFR3,0
64,3,PIED,0
64,3,PIED/D,0
64,3,SHRO,0
64,3,SHRO/D,0
64,3,YUBA,0
64,3,YUBA/D,0
64,5,AMUT,0
64,5,ARTR2,0
64,5,ARTR2/D,2
64,5,ATCA2,2
64,5,ATCA2/D,2
64,5,CHVI8,0
64,5,CHVI8/D,0
64,5,CRAN4,0
64,5,EPVI,0
64,5,EPVI/D,0
64,5,JUOS,0
64,5,JUOS/D,0
64,5,KRLA2,0
64,5,KRLA2/D,0
64,5,MAFR3,0
64,5,PIED,0
64,5,PIED/D,0
64,5,SHRO,0
64,5,SHRO/D,0
64,5,YUBA,0
64,5,YUBA/D,0
65,1,ARTR2,2
65,1,ARTR2/D,2
65,1,ATCA2,0
65,1,ATCA2/D,0
65,1,CHVI8,0
65,1,CHVI8/D,0
65,1,EPVI,0
65,1,EPVI/D,0
65,1,JUOS,1
65,1,JUOS/D,0
65,1,KRLA2,0
65,1,KRLA2/D,0
65,1,PIED,4
65,1,PIED/D,0
65,1,YUBA,0
65,1,YUBA/D,0
65,2,ARTR2,2
65,2,ARTR2/D,6
65,2,ATCA2,0
65,2,ATCA2/D,0
65,2,CHVI8,0
65,2,CHVI8/D,0
65,2,EPVI,0
65,2,EPVI/D,0
65,2,JUOS,2
65,2,JUOS/D,0
65,2,KRLA2,0
65,2,KRLA2/D,0
65,2,PIED,10
65,2,PIED/D,0
65,2,YUBA,0
65,2,YUBA/D,0
65,3,ARTR2,3
65,3,ARTR2/D,11
65,3,ATCA2,0
65,3,ATCA2/D,0
65,3,CHVI8,9
65,3,CHVI8/D,0
65,3,EPVI,0
65,3,EPVI/D,0
65,3,JUOS,0
65,3,JUOS/D,0
65,3,KRLA2,0
65,3,KRLA2/D,0
65,3,PIED,0
65,3,PIED/D,0
65,3,YUBA,0
65,3,YUBA/D,0
66,1,AMUT,0
66,1,ARTR2,0
66,1,ARTR2/D,0
66,1,ATCA2,0
66,1,ATCA2/D,0
66,1,CHVI8,0
66,1,CHVI8/D,0
66,1,CRAN4,0
66,1,EPVI,0
66,1,EPVI/D,0
66,1,JUOS,0
66,1,JUOS/D,0
66,1,KRLA2,0
66,1,KRLA2/D,0
66,1,MAFR3,0
66,1,PIED,1
66,1,PIED/D,0
66,1,SHRO,0
66,1,SHRO/D,0
66,1,YUBA,0
66,1,YUBA/D,0
66,3,AMUT,0
66,3,ARTR2,0
66,3,ARTR2/D,0
66,3,ATCA2,0
66,3,ATCA2/D,0
66,3,CHVI8,0
66,3,CHVI8/D,0
66,3,CRAN4,0
66,3,EPVI,0
66,3,EPVI/D,0
66,3,JUOS,0
66,3,JUOS/D,0
66,3,KRLA2,0
66,3,KRLA2/D,0
66,3,MAFR3,0
66,3,PIED,4
66,3,PIED/D,1
66,3,SHRO,0
66,3,SHRO/D,0
66,3,YUBA,0
66,3,YUBA/D,0
66,5,AMUT,0
66,5,ARTR2,0
66,5,ARTR2/D,0
66,5,ATCA2,0
66,5,ATCA2/D,0
66,5,CHVI8,0
66,5,CHVI8/D,0
66,5,CRAN4,0
66,5,EPVI,0
66,5,EPVI/D,0
66,5,JUOS,2
66,5,JUOS/D,0
66,5,KRLA2,0
66,5,KRLA2/D,0
66,5,MAFR3,0
66,5,PIED,4
66,5,PIED/D,1
66,5,SHRO,0
66,5,SHRO/D,0
66,5,YUBA,0
66,5,YUBA/D,0
67,1,AMUT,0
67,1,ARTR2,0
67,1,ARTR2/D,2
67,1,ATCA2,7
67,1,ATCA2/D,0
67,1,CHVI8,0
67,1,CHVI8/D,0
67,1,CRAN4,0
67,1,EPVI,0
67,1,EPVI/D,0
67,1,JUOS,0
67,1,JUOS/D,0
67,1,KRLA2,28
67,1,KRLA2/D,0
67,1,MAFR3,0
67,1,PIED,0
67,1,PIED/D,1
67,1,SHRO,0
67,1,SHRO/D,0
67,1,YUBA,0
67,1,YUBA/D,0
67,3,AMUT,0
67,3,ARTR2,0
67,3,ARTR2/D,1
67,3,ATCA2,11
67,3,ATCA2/D,3
67,3,CHVI8,0
67,3,CHVI8/D,0
67,3,CRAN4,0
67,3,EPVI,0
67,3,EPVI/D,0
67,3,JUOS,1
67,3,JUOS/D,0
67,3,KRLA2,0
67,3,KRLA2/D,0
67,3,MAFR3,0
67,3,PIED,0
67,3,PIED/D,0
67,3,SHRO,0
67,3,SHRO/D,0
67,3,YUBA,0
67,3,YUBA/D,0
67,5,AMUT,0
67,5,ARTR2,0
67,5,ARTR2/D,0
67,5,ATCA2,5
67,5,ATCA2/D,1
67,5,CHVI8,0
67,5,CHVI8/D,0
67,5,CRAN4,0
67,5,EPVI,0
67,5,EPVI/D,0
67,5,JUOS,0
67,5,JUOS/D,0
67,5,KRLA2,0
67,5,KRLA2/D,0
67,5,MAFR3,0
67,5,PIED,0
67,5,PIED/D,0
67,5,SHRO,0
67,5,SHRO/D,0
67,5,YUBA,0
67,5,YUBA/D,0
68,1,ARTR2,0
68,1,ARTR2/D,4
68,1,ATCA2,2
68,1,ATCA2/D,0
68,1,CHVI8,0
68,1,CHVI8/D,0
68,1,EPVI,0
68,1,EPVI/D,0
68,1,KRLA2,66
68,1,KRLA2/D,1
68,1,YUBA,0
68,1,YUBA/D,0
68,2,ARTR2,1
68,2,ARTR2/D,1
68,2,ATCA2,3
68,2,ATCA2/D,1
68,2,CHVI8,0
68,2,CHVI8/D,0
68,2,EPVI,0
68,2,EPVI/D,0
68,2,KRLA2,84
68,2,KRLA2/D,0
68,2,YUBA,0
68,2,YUBA/D,0
68,3,ARTR2,0
68,3,ARTR2/D,2
68,3,ATCA2,1
68,3,ATCA2/D,1
68,3,CHVI8,0
68,3,CHVI8/D,0
68,3,EPVI,0
68,3,EPVI/D,0
68,3,KRLA2,28
68,3,KRLA2/D,1
68,3,YUBA,0
68,3,YUBA/D,0
69,1,AMUT,0
69,1,AMUT/D,0
69,1,ARFR4,0
69,1,ARTR2,0
69,1,ARTR2/D,0
69,1,ATCA2,0
69,1,ATCA2/D,0
69,1,CEMO2,0
69,1,CEMO2/D,0
69,1,CHVI8,6
69,1,CHVI8/D,0
69,1,EPVI,0
69,1,EPVI/D,0
69,1,JUOS,3
69,1,JUOS/D,0
69,1,KRLA2,0
69,1,KRLA2/D,0
69,1,MAFR3,0
69,1,MAFR3/D,0
69,1,PIED,6
69,1,PIED/D,4
69,1,SYOR,0
69,1,SYOR/D,0
69,1,YUAN2,0
69,1,YUAN2/D,0
69,1,YUBA,1
69,1,YUBA/D,0
69,2,ARFR4,0
69,2,ARTR2,0
69,2,ARTR2/D,0
69,2,ATCA2,0
69,2,ATCA2/D,2
69,2,CHVI8,0
69,2,CHVI8/D,0
69,2,EPVI,1
69,2,EPVI/D,0
69,2,JUOS,2
69,2,JUOS/D,0
69,2,KRLA2,0
69,2,KRLA2/D,0
69,2,MAFR3,0
69,2,MAFR3/D,0
69,2,PIED,8
69,2,PIED/D,1
69,2,YUBA,6
69,2,YUBA/D,1
69,3,ARFR4,0
69,3,ARTR2,0
69,3,ARTR2/D,0
69,3,ATCA2,0
69,3,ATCA2/D,0
69,3,CHVI8,1
69,3,CHVI8/D,0
69,3,EPVI,0
69,3,EPVI/D,0
69,3,JUOS,2
69,3,JUOS/D,1
69,3,KRLA2,0
69,3,KRLA2/D,0
69,3,MAFR3,0
69,3,MAFR3/D,0
69,3,PIED,6
69,3,PIED/D,1
69,3,SAVE4,1
69,3,YUBA,12
69,3,YUBA/D,1
70,1,AMUT,0
70,1,AMUT/D,0
70,1,ARTR2,0
70,1,ARTR2/D,1
70,1,ATCA2,4
70,1,ATCA2/D,0
70,1,CEMO2,0
70,1,CEMO2/D,0
70,1,CHVI8,0
70,1,CHVI8/D,0
70,1,EPVI,0
70,1,EPVI/D,0
70,1,JUOS,0
70,1,JUOS/D,0
70,1,KRLA2,109
70,1,KRLA2/D,2
70,1,MAFR3,0
70,1,MAFR3/D,0
70,1,PIED,0
70,1,PIED/D,0
70,1,SYOR,0
70,1,SYOR/D,0
70,1,YUAN2,0
70,1,YUAN2/D,0
70,1,YUBA,0
70,1,YUBA/D,0
70,2,AMUT,0
70,2,AMUT/D,0
70,2,ARFR4,1
70,2,ARTR2,0
70,2,ARTR2/D,0
70,2,ATCA2,0
70,2,ATCA2/D,0
70,2,CEMO2,0
70,2,CEMO2/D,0
70,2,CHVI8,0
70,2,CHVI8/D,0
70,2,EPVI,0
70,2,EPVI/D,0
70,2,JUOS,0
70,2,JUOS/D,0
70,2,KRLA2,39
70,2,KRLA2/D,0
70,2,MAFR3,0
70,2,MAFR3/D,0
70,2,PIED,0
70,2,PIED/D,0
70,2,SYOR,0
70,2,SYOR/D,0
70,2,YUAN2,0
70,2,YUAN2/D,0
70,2,YUBA,0
70,2,YUBA/D,0
70,3,AMUT,0
70,3,AMUT/D,0
70,3,ARFR4,0
70,3,ARTR2,0
70,3,ARTR2/D,4
70,3,ATCA2,5
70,3,ATCA2/D,2
70,3,CEMO2,0
70,3,CEMO2/D,0
70,3,CHVI8,0
70,3,CHVI8/D,0
70,3,EPVI,0
70,3,EPVI/D,0
70,3,JUOS,0
70,3,JUOS/D,0
70,3,KRLA2,8
70,3,KRLA2/D,0
70,3,MAFR3,0
70,3,MAFR3/D,0
70,3,PIED,0
70,3,PIED/D,0
70,3,SYOR,0
70,3,SYOR/D,0
70,3,YUAN2,0
70,3,YUAN2/D,0
70,3,YUBA,0
70,3,YUBA/D,0
73,1,AMUT,0
73,1,ARTR2,0
73,1,ARTR2/D,7
73,1,ATCA2,2
73,1,ATCA2/D,1
73,1,CHVI8,0
73,1,CHVI8/D,0
73,1,CRAN4,0
73,1,EPVI,0
73,1,EPVI/D,0
73,1,JUOS,0
73,1,JUOS/D,0
73,1,KRLA2,18
73,1,KRLA2/D,0
73,1,MAFR3,0
73,1,PIED,0
73,1,PIED/D,0
73,1,SHRO,0
73,1,SHRO/D,0
73,1,YUBA,0
73,1,YUBA/D,0
73,3,AMUT,0
73,3,ARTR2,0
73,3,ARTR2/D,19
73,3,ATCA2,1
73,3,ATCA2/D,1
73,3,CHVI8,0
73,3,CHVI8/D,0
73,3,CRAN4,0
73,3,EPVI,0
73,3,EPVI/D,0
73,3,JUOS,0
73,3,JUOS/D,0
73,3,KRLA2,4
73,3,KRLA2/D,0
73,3,MAFR3,0
73,3,PIED,0
73,3,PIED/D,0
73,3,SHRO,0
73,3,SHRO/D,0
73,3,YUBA,0
73,3,YUBA/D,0
73,5,AMUT,0
73,5,ARTR2,0
73,5,ARTR2/D,21
73,5,ATCA2,0
73,5,ATCA2/D,0
73,5,CHVI8,0
73,5,CHVI8/D,0
73,5,CRAN4,0
73,5,EPVI,0
73,5,EPVI/D,0
73,5,JUOS,0
73,5,JUOS/D,0
73,5,KRLA2,0
73,5,KRLA2/D,0
73,5,MAFR3,0
73,5,PIED,0
73,5,PIED/D,0
73,5,SHRO,0
73,5,SHRO/D,0
73,5,YUBA,0
73,5,YUBA/D,0
76,1,ARFR4,0
76,1,ARTR2,2
76,1,ARTR2/D,9
76,1,ATCA2,0
76,1,ATCA2/D,0
76,1,CHVI8,0
76,1,CHVI8/D,0
76,1,EPVI,0
76,1,EPVI/D,0
76,1,JUOS,0
76,1,JUOS/D,0
76,1,KRLA2,0
76,1,KRLA2/D,0
76,1,PIED,0
76,1,PIED/D,1
76,1,YUBA,0
76,1,YUBA/D,0
76,2,ARFR4,0
76,2,ARTR2,1
76,2,ARTR2/D,9
76,2,ATCA2,1
76,2,ATCA2/D,0
76,2,CHVI8,0
76,2,CHVI8/D,0
76,2,EPVI,0
76,2,EPVI/D,0
76,2,JUOS,0
76,2,JUOS/D,0
76,2,KRLA2,0
76,2,KRLA2/D,0
76,2,PIED,0
76,2,PIED/D,0
76,2,YUBA,0
76,2,YUBA/D,0
76,3,ARFR4,0
76,3,ARTR2,3
76,3,ARTR2/D,6
76,3,ATCA2,0
76,3,ATCA2/D,0
76,3,CHVI8,0
76,3,CHVI8/D,0
76,3,EPVI,0
76,3,EPVI/D,0
76,3,JUOS,2
76,3,JUOS/D,0
76,3,KRLA2,0
76,3,KRLA2/D,0
76,3,PIED,1
76,3,PIED/D,0
76,3,YUBA,0
76,3,YUBA/D,0
77,1,AMUT,0
77,1,ARTR2,0
77,1,ARTR2/D,6
77,1,ATCA2,4
77,1,ATCA2/D,0
77,1,CHVI8,0
77,1,CHVI8/D,0
77,1,CRAN4,0
77,1,EPVI,0
77,1,EPVI/D,0
77,1,JUOS,1
77,1,JUOS/D,0
77,1,KRLA2,0
77,1,KRLA2/D,0
77,1,MAFR3,0
77,1,PIED,2
77,1,PIED/D,0
77,1,SHRO,0
77,1,SHRO/D,0
77,1,YUBA,0
77,1,YUBA/D,0
77,3,AMUT,0
77,3,ARTR2,2
77,3,ARTR2/D,14
77,3,ATCA2,0
77,3,ATCA2/D,0
77,3,CHVI8,0
77,3,CHVI8/D,0
77,3,CRAN4,0
77,3,EPVI,0
77,3,EPVI/D,0
77,3,JUOS,0
77,3,JUOS/D,0
77,3,KRLA2,0
77,3,KRLA2/D,0
77,3,MAFR3,0
77,3,PIED,1
77,3,PIED/D,0
77,3,SHRO,0
77,3,SHRO/D,0
77,3,YUBA,0
77,3,YUBA/D,0
77,5,AMUT,0
77,5,ARTR2,2
77,5,ARTR2/D,2
77,5,ATCA2,0
77,5,ATCA2/D,0
77,5,CHVI8,5
77,5,CHVI8/D,0
77,5,CRAN4,0
77,5,EPVI,0
77,5,EPVI/D,0
77,5,JUOS,0
77,5,JUOS/D,0
77,5,KRLA2,0
77,5,KRLA2/D,0
77,5,MAFR3,0
77,5,PIED,2
77,5,PIED/D,1
77,5,SHRO,0
77,5,SHRO/D,0
77,5,YUBA,0
77,5,YUBA/D,0
79,1,ARTR2,0
79,1,ARTR2/D,0
79,1,ATCA2,0
79,1,ATCA2/D,0
79,1,CHVI8,0
79,1,CHVI8/D,0
79,1,EPVI,0
79,1,EPVI/D,0
79,1,JUOS,0
79,1,JUOS/D,0
79,1,KRLA2,0
79,1,KRLA2/D,0
79,1,PIED,2
79,1,PIED/D,0
79,1,YUBA,0
79,1,YUBA/D,0
79,2,ARTR2,3
79,2,ARTR2/D,7
79,2,ATCA2,0
79,2,ATCA2/D,0
79,2,CHVI8,0
79,2,CHVI8/D,0
79,2,EPVI,0
79,2,EPVI/D,0
79,2,JUOS,0
79,2,JUOS/D,0
79,2,KRLA2,0
79,2,KRLA2/D,0
79,2,PIED,0
79,2,PIED/D,0
79,2,YUAN2,0
79,2,YUAN2/D,10
79,2,YUBA,0
79,2,YUBA/D,0
79,3,ARTR2,0
79,3,ARTR2/D,7
79,3,ATCA2,0
79,3,ATCA2/D,0
79,3,CHVI8,0
79,3,CHVI8/D,0
79,3,EPVI,0
79,3,EPVI/D,0
79,3,JUOS,1
79,3,JUOS/D,0
79,3,KRLA2,0
79,3,KRLA2/D,0
79,3,PIED,1
79,3,PIED/D,0
79,3,YUAN2,1
79,3,YUBA,0
79,3,YUBA/D,0
80,1,ARTR2,23
80,1,ARTR2/D,16
80,1,ATCA2,1
80,1,ATCA2/D,0
80,1,CHVI8,0
80,1,CHVI8/D,0
80,1,EPVI,7
80,1,EPVI/D,0
80,1,JUOS,0
80,1,JUOS/D,0
80,1,KRLA2,0
80,1,KRLA2/D,0
80,1,PIED,0
80,1,PIED/D,0
80,1,YUBA,0
80,1,YUBA/D,0
80,2,ARTR2,19
80,2,ARTR2/D,18
80,2,ATCA2,0
80,2,ATCA2/D,0
80,2,CHVI8,0
80,2,CHVI8/D,0
80,2,EPVI,4
80,2,EPVI/D,0
80,2,JUOS,0
80,2,JUOS/D,0
80,2,KRLA2,0
80,2,KRLA2/D,0
80,2,PIED,0
80,2,PIED/D,0
80,2,YUBA,0
80,2,YUBA/D,0
80,3,ARTR2,31
80,3,ARTR2/D,21
80,3,ATCA2,0
80,3,ATCA2/D,0
80,3,CHVI8,0
80,3,CHVI8/D,0
80,3,EPVI,9
80,3,EPVI/D,0
80,3,JUOS,1
80,3,JUOS/D,0
80,3,KRLA2,0
80,3,KRLA2/D,0
80,3,PIED,0
80,3,PIED/D,0
80,3,YUBA,0
80,3,YUBA/D,0
82,1,ARTR2,3
82,1,ARTR2/D,20
82,1,ATCA2,9
82,1,ATCA2/D,0
82,1,CHVI8,0
82,1,CHVI8/D,0
82,1,EPVI,0
82,1,EPVI/D,0
82,1,JUOS,0
82,1,JUOS/D,0
82,1,KRLA2,0
82,1,KRLA2/D,0
82,1,PIED,0
82,1,PIED/D,0
82,1,YUBA,0
82,1,YUBA/D,0
82,2,ARTR2,10
82,2,ARTR2/D,13
82,2,ATCA2,1
82,2,ATCA2/D,0
82,2,CHVI8,4
82,2,CHVI8/D,1
82,2,EPVI,0
82,2,EPVI/D,0
82,2,JUOS,0
82,2,JUOS/D,0
82,2,KRLA2,0
82,2,KRLA2/D,0
82,2,PIED,0
82,2,PIED/D,0
82,2,YUBA,0
82,2,YUBA/D,0
82,3,ARTR2,4
82,3,ARTR2/D,8
82,3,ATCA2,5
82,3,ATCA2/D,0
82,3,CHVI8,12
82,3,CHVI8/D,0
82,3,EPVI,0
82,3,EPVI/D,0
82,3,JUOS,0
82,3,JUOS/D,0
82,3,KRLA2,0
82,3,KRLA2/D,0
82,3,PIED,0
82,3,PIED/D,0
82,3,YUBA,0
82,3,YUBA/D,0
83,1,ARTR2,5
83,1,ARTR2/D,17
83,1,ATCA2,2
83,1,ATCA2/D,0
83,1,CHVI8,0
83,1,CHVI8/D,0
83,1,EPVI,0
83,1,EPVI/D,0
83,1,JUOS,0
83,1,JUOS/D,0
83,1,KRLA2,0
83,1,KRLA2/D,0
83,1,PIED,0
83,1,PIED/D,0
83,1,YUBA,0
83,1,YUBA/D,0
83,2,ARTR2,2
83,2,ARTR2/D,13
83,2,ATCA2,1
83,2,ATCA2/D,0
83,2,CHVI8,0
83,2,CHVI8/D,0
83,2,EPVI,4
83,2,EPVI/D,0
83,2,JUOS,0
83,2,JUOS/D,0
83,2,KRLA2,0
83,2,KRLA2/D,0
83,2,PIED,0
83,2,PIED/D,0
83,2,YUBA,0
83,2,YUBA/D,0
83,3,ARTR2,6
83,3,ARTR2/D,17
83,3,ATCA2,1
83,3,ATCA2/D,0
83,3,CHVI8,1
83,3,CHVI8/D,0
83,3,EPVI,0
83,3,EPVI/D,0
83,3,JUOS,0
83,3,JUOS/D,0
83,3,KRLA2,0
83,3,KRLA2/D,0
83,3,PIED,0
83,3,PIED/D,0
83,3,YUBA,0
83,3,YUBA/D,0
86,1,ARFR4,0
86,1,ARTR2,3
86,1,ARTR2/D,18
86,1,ATCA2,0
86,1,ATCA2/D,0
86,1,CHVI8,5
86,1,CHVI8/D,0
86,1,EPVI,82
86,1,EPVI/D,0
86,1,JUOS,0
86,1,JUOS/D,0
86,1,KRLA2,0
86,1,KRLA2/D,0
86,1,PIED,0
86,1,PIED/D,0
86,1,YUBA,0
86,1,YUBA/D,0
86,2,ARFR4,0
86,2,ARTR2,1
86,2,ARTR2/D,18
86,2,ATCA2,1
86,2,ATCA2/D,0
86,2,CHVI8,1
86,2,CHVI8/D,0
86,2,EPVI,2
86,2,EPVI/D,0
86,2,JUOS,0
86,2,JUOS/D,0
86,2,KRLA2,0
86,2,KRLA2/D,0
86,2,PIED,0
86,2,PIED/D,0
86,2,YUBA,0
86,2,YUBA/D,0
86,3,ARFR4,0
86,3,ARTR2,1
86,3,ARTR2/D,22
86,3,ATCA2,0
86,3,ATCA2/D,0
86,3,CHVI8,0
86,3,CHVI8/D,0
86,3,EPVI,0
86,3,EPVI/D,0
86,3,JUOS,0
86,3,JUOS/D,0
86,3,KRLA2,0
86,3,KRLA2/D,0
86,3,PIED,0
86,3,PIED/D,0
86,3,YUBA,0
86,3,YUBA/D,0
88,1,ARTR2,0
88,1,ARTR2/D,3
88,1,ATCA2,0
88,1,ATCA2/D,0
88,1,CHNAA3,0
88,1,CHVI8,0
88,1,CHVI8/D,0
88,1,EPVI,0
88,1,EPVI/D,0
88,1,JUOS,0
88,1,JUOS/D,0
88,1,KRLA2,0
88,1,KRLA2/D,0
88,1,PIED,1
88,1,PIED/D,0
88,1,YUBA,0
88,1,YUBA/D,0
88,2,ARTR2,0
88,2,ARTR2/D,1
88,2,ATCA2,0
88,2,ATCA2/D,0
88,2,CHNAA3,0
88,2,CHVI8,0
88,2,CHVI8/D,0
88,2,EPVI,0
88,2,EPVI/D,0
88,2,JUOS,2
88,2,JUOS/D,0
88,2,KRLA2,0
88,2,KRLA2/D,0
88,2,PIED,3
88,2,PIED/D,2
88,2,YUBA,0
88,2,YUBA/D,0
88,3,AMUT,1
88,3,ARTR2,3
88,3,ARTR2/D,0
88,3,ATCA2,0
88,3,ATCA2/D,0
88,3,CHNAA3,0
88,3,CHVI8,5
88,3,CHVI8/D,0
88,3,EPVI,0
88,3,EPVI/D,0
88,3,JUOS,0
88,3,JUOS/D,0
88,3,KRLA2,0
88,3,KRLA2/D,0
88,3,MAFR3,1
88,3,PIED,4
88,3,PIED/D,0
88,3,YUBA,0
88,3,YUBA/D,0
89,1,ARTR2,6
89,1,ARTR2/D,2
89,1,ATCA2,0
89,1,ATCA2/D,0
89,1,CHVI8,2
89,1,CHVI8/D,0
89,1,EPVI,0
89,1,EPVI/D,0
89,1,JUOS,0
89,1,JUOS/D,0
89,1,KRLA2,0
89,1,KRLA2/D,0
89,1,PIED,4
89,1,PIED/D,0
89,1,YUBA,0
89,1,YUBA/D,0
89,2,ARTR2,3
89,2,ARTR2/D,3
89,2,ATCA2,0
89,2,ATCA2/D,0
89,2,CHVI8,1
89,2,CHVI8/D,0
89,2,EPVI,0
89,2,EPVI/D,0
89,2,JUOS,0
89,2,JUOS/D,0
89,2,KRLA2,0
89,2,KRLA2/D,0
89,2,PIED,2
89,2,PIED/D,0
89,2,YUBA,0
89,2,YUBA/D,0
89,3,ARTR2,0
89,3,ARTR2/D,0
89,3,ATCA2,0
89,3,ATCA2/D,0
89,3,CHVI8,0
89,3,CHVI8/D,0
89,3,EPVI,0
89,3,EPVI/D,0
89,3,JUOS,1
89,3,JUOS/D,0
89,3,KRLA2,0
89,3,KRLA2/D,0
89,3,PIED,5
89,3,PIED/D,0
89,3,YUBA,0
89,3,YUBA/D,0
90,1,ARFR4,0
90,1,ARTR2,8
90,1,ARTR2/D,13
90,1,ATCA2,0
90,1,ATCA2/D,0
90,1,CHVI8,0
90,1,CHVI8/D,0
90,1,EPVI,0
90,1,EPVI/D,0
90,1,JUOS,0
90,1,JUOS/D,0
90,1,KRLA2,0
90,1,KRLA2/D,0
90,1,PIED,0
90,1,PIED/D,0
90,1,YUBA,0
90,1,YUBA/D,0
90,2,ARFR4,0
90,2,ARTR2,10
90,2,ARTR2/D,13
90,2,ATCA2,2
90,2,ATCA2/D,0
